Middl	DWID	Sex	Age	RaceName	CountyName 
146546	85955460	F	37	Caucasian	Wake
147461	85956424	F	26	Black	Mecklenburg
148090	85957079	M	47	Caucasian	Wake
154749	86815277	F	53	Caucasian	Orange
156258	89226055	F	55	Caucasian	Carteret
156882	89470257	F	69	Caucasian	Craven
156986	89507242	M	76	Caucasian	Beaufort
159103	90899025	F	49	Caucasian	Guilford
159116	90902846	F	70	Caucasian	New Hanover
160501	91472726	M	60	Caucasian	Mecklenburg
162787	92259623	F	52	Caucasian	Mecklenburg
163054	92373324	M	79	Black	Franklin
163498	92574163	F	56	Caucasian	Orange
164710	94048681	F	42	Hispanic	Guilford
166623	97131447	F	65	Caucasian	Caldwell
167000	97913128	F	60	Caucasian	Henderson
167982	99884149	F	59	Caucasian	Craven
169133	101898841	M	44	Caucasian	Guilford
171101	103965616	F	45	Caucasian	Guilford
174096	107733605	M	65	Caucasian	New Hanover
181942	111811812	F	28	Caucasian	Wake
182159	111929588	M	77	Caucasian	Orange
187361	113783684	F	67	Caucasian	Craven
199775	118320089	F	66	Caucasian	Mecklenburg
199843	118371943	M	65	Caucasian	Forsyth
199927	118434678	F	72	Caucasian	Stokes
199969	118460292	F	58	Caucasian	Mecklenburg
200570	118911086	F	77	Black	Davidson
201815	119655902	F	66	Caucasian	Johnston
201825	119657789	F	66	Caucasian	Brunswick
202127	119801607	F	64	Caucasian	Guilford
203643	120428435	F	62	Caucasian	Iredell
204573	120741992	F	44	Caucasian	Montgomery
204721	120794345	F	66	Caucasian	Pender
204872	120829114	F	64	Caucasian	Gaston
205666	121067313	M	67	Caucasian	Iredell
205722	121085506	F	79	Caucasian	Beaufort
206104	121216755	F	66	Caucasian	Wake
206154	121229908	F	53	Caucasian	Orange
206315	121279215	F	67	Caucasian	Beaufort
206446	121324090	F	44	Caucasian	Orange
207124	121610449	F	68	Caucasian	Brunswick
209137	122673966	F	46	Caucasian	Guilford
210272	130606998	M	63	Caucasian	Onslow
210669	133212849	F	40	Black	Mecklenburg
219058	161345183	F	63	Caucasian	Durham
219286	161356798	M	85	Caucasian	Mecklenburg
219378	161361717	F	71	Caucasian	Wayne
219528	161369756	F	54	Caucasian	Union
219740	161383216	F	64	Caucasian	Carteret
220430	161426091	F	67	Caucasian	Gaston
221608	161473368	F	63	Black	Guilford
238610	165824114	F	74	Caucasian	Mitchell
238984	165970490	F	38	Asian	Durham
241594	167747863	F	54	Caucasian	Harnett
243033	168370576	F	56	Caucasian	Forsyth
243592	168550877	F	42	Caucasian	Carteret
1139099	171645845	F	49	Caucasian	Durham
920387	171427133	F	73	Caucasian	Currituck
924559	171431305	F	52	Caucasian	Currituck
927169	171433915	F	59	Caucasian	Currituck
928542	171435288	F	63	Caucasian	Currituck
928978	171435724	M	76	Caucasian	Currituck
929284	171436030	F	48	Caucasian	Currituck
929497	171436243	F	35	Caucasian	Dare
930126	171436872	F	49	Caucasian	Currituck
930671	171437417	F	45	Caucasian	Currituck
936553	171443299	F	61	Caucasian	Dare
938678	171445424	F	52	Caucasian	Dare
943453	171450199	F	67	Caucasian	Dare
945995	171452741	M	63	Caucasian	Dare
946390	171453136	F	40	Caucasian	Dare
947243	171453989	M	76	Caucasian	Dare
948832	171455578	F	71	Caucasian	Dare
948856	171455602	M	76	Caucasian	Dare
948941	171455687	F	48	Caucasian	Dare
949485	171456231	M	63	Caucasian	Dare
949530	171456276	F	56	Caucasian	Dare
950043	171456789	F	69	Caucasian	Dare
951223	171457969	F	63	Caucasian	Dare
953683	171460429	F	96	Caucasian	Dare
954008	171460754	F	51	Caucasian	Dare
955745	171462491	F	41	Caucasian	Dare
958366	171465112	F	51	Caucasian	Stokes
958383	171465129	F	67	Caucasian	Davidson
977842	171484588	M	78	Caucasian	Davidson
979406	171486152	F	60	Caucasian	Randolph
981496	171488242	M	58	Caucasian	Davidson
986967	171493713	F	47	Caucasian	Davidson
988039	171494785	F	58	Black	Davidson
998857	171505603	F	38	Caucasian	Davidson
